,index,ID,strategy,label
5736,3413,01-042,Inclusion facilitator - 1-on-1 to help [name],3.0
5737,3414,01-042,a. To get extra support for [name]: in daycare/preschool setting: Inclusion facilitator - 1-on-1 help for [name],3.0
5738,3415,01-042,Lots of practice helps to make sure that you can do the activity competently.,3.0
5739,3416,01-042,Lots of practise can help you gain the activities competency in a basic care routine,3.0
5740,3417,01-042,"Become proficient at basic care, such as diapering, and washing hands, by practising several times a day.",3.0
5741,3418,990,"Helping a child participate in cleaning up, meal planning, taking care of pets and household chores",3.0
5742,3419,990,"Helping a child to take part in cleaning up, meal preparation, taking care of pets and household chores",3.0
5743,3420,990,"Helping a child participate in cleaning up, meal preparation, pets and household chores",3.0
5744,3421,990,"Helping a child to participate in cleaning up, meal preparation, taking care of pets, and household chores",3.0
5745,3422,990,"Helping a child to participate in cleaning up, meal preparation, preparing pets and household chores",3.0
5746,3423,791,"By hand over hand helping, it is common to rehash a rehearsed scenario.",3.0
5747,3424,791,Hand Over Hand Helping Strategy,3.0
5748,3425,791,"Hand over hand, helping is a very basic care routine to help a parent with their baby.",3.0
5749,3426,791,Hands over hands helping each other to get things done is just one example of activity competency.,3.0
5750,3427,791,Using your hands to help:,3.0
5751,3428,932,"Emotional regulation is the ability to handle stress, anger, fear and anxiety.",3.0
5752,3429,932,Strategy for a group activity: emotional regulation,3.0
5753,3430,932,activity - body regulation,3.0
5754,3431,932,Body - Regulation is a key Competence Strategy that will help you become more efficient and competitive in your physical activity.,3.0
5755,3432,932,A body-regulation strategy is critical to help us feel good physically.,3.0
5756,3433,932,Activity competency strategy: body regulation,3.0
5757,3434,932,Activities in the community may be used to develop the skills you need to regulate your body.,3.0
5758,3435,932,The following strategies are available to facilitate body regulation:,3.0
5759,3436,01-031,Strategy: Practice activities at home with child to increase confidence and participation,3.0
5760,3437,01-031,Practice activities at home with child to increase confidence and participation,3.0
5761,3438,01-031,Practice activities at home with children to increase confidence and participation,3.0
5762,3439,01-031,Practice activities at home with children to increase confidence/participation,3.0
5763,3440,01-031,Practice activities at home with child to increase confidence / participation in child:,3.0
5764,3441,879,hand over hand,3.0
5765,3442,879,Hand over hand is another activity that promotes athletic competence.,3.0
5766,3443,879,"Hand over hand when needed to keep the ball moving, in a controlled environment.",3.0
5767,3444,879,"To help kids with chores, hand over hand when needed",3.0
5768,3445,543,ACTIVITY (skill) Competence strategy - Repetition,3.0
5769,3446,543,"Repetition of the activity can increase oneÃ¢â‚¬â„¢s activity competency and performance, as will repetition of the activity in itself.",3.0
5770,3447,543,The repetition of a basic care routine can help the person develop skills in that area.,3.0
5771,3448,543,"Repetition can provide a strong foundation for competency, especially in basic care routines.",3.0
5772,3449,543,Repetition can help with this task.,3.0
5773,3450,543,This strategy is related to basic care routine in home setting: repetition,3.0
5774,3451,543,Repetition of Task Competence,3.0
5775,3452,543,Repetition can be a way to feel competency that you can complete an activity at least once.,3.0
5776,3453,543,Playing the same activity over and over can help develop the activity-competence in the recreational setting.,3.0
5777,3454,543,A Community Competence strategy: Having family members assist,3.0
5778,3455,543,An Activity Competency strategy in context of community is to have family members assist you.,3.0
5779,3456,543,"Using repetition.... the same task over and over again, will improve your performance.",3.0
5780,3457,543,Using repetition: This may be one of the most powerful strategies for increasing your ability to become more skillful.,3.0
5781,3458,543,Using repetition -... the same task over and over again.,3.0
5782,3459,543,Use repetition......by performing the same task over and over again,3.0
5783,3460,543,"Using repetition, you will master a simple car-care routine.",3.0
5784,3461,543,"To become competent, using repetition... the same task over and over again is a common way of doing it. The same task can also be used to get new knowledge from the previous action.",3.0
5785,3462,543,using repetition to reinforce a task,3.0
5786,3463,543,Trying to improve your activity competency over time is all very well. But it is best to use the same strategies day after day and month after month.,3.0
5787,3464,543,Using repetition to gain basic care routine skills: the same task over and over again,3.0
5788,3465,431,Teach him different games to play with his brother in his family,3.0
5789,3466,431,"Teach him different games to play with his brother, and teach him different actions to say while playing / acting them out together",3.0
5790,3467,431,Teach them basic care skills. Teach them how to do the daily tasks that needs to happen.,3.0
5791,3468,431,Teach him how to do it and set certain times for it.,3.0
5792,3469,431,Teach him how to do it and set certain times to do his chores and he will work hard,3.0
5793,3470,431,Teach him how to do it and set certain times to do chores so he understands when to do chores.,3.0
5794,3471,431,Teach him how to do it and start a chore chart.,3.0
5795,3472,431,Teach him how to do it and set time to do chores,3.0
5796,3473,431,Teach him how to make toast and trust him to do them,3.0
5797,3474,431,Teach him how to do household chores and trust him to trust him to do them,3.0
5798,3475,431,Teach him to do housework and trust him to do it,3.0
5799,3476,431,Teach him how to do household chores and trust him to do them to build his confidence,3.0
5800,3477,02-067,More Ã¢â‚¬Å“chair timeÃ¢â‚¬Â to work on hand-ee coordination to help with seated activities,3.0
5801,3478,02-067,"More ""chair time"" to work on hand-eye coordination to help with seated activities",3.0
5802,3479,02-067,"More ""chair time"" to practice hand-eye coordination to help with seated activities",3.0
5803,3480,02-067,"More ""chair time"" to work on chair coordination to help with seated activities.",3.0
5804,3481,02-067,"More ""chair time"" to work on hand-eye coordination to help with seated activities:",3.0
5805,3482,02-067,More playtime to work on hand-eye coordination to help with seated activities,3.0
5806,3483,02-067,More chair time to work on hand-ee coordination to help with seated activities,3.0
5807,3484,02-067,Do hand over hand with hygene type activities (brushing teeth and hair),3.0
5808,3485,02-067,Doing hand over hand with hygene type activities (brushing teeth and hair),3.0
5809,3486,02-067,Doing hand over hand with hygene type activities (brushing teeth and hair.) is one of the behavioural approaches to learning behaviour.,3.0
5810,3487,02-067,Doing hand over hand with hygene type activities (brushing teeth and hair) can be an appropriate competence strategy.,3.0
5811,3488,02-067,Doing hand over hand with hygene type activities (brushing teeth and hair) and more,3.0
5812,3489,02-067,Doing hand over hand with hygeine type activities (brushing teeth and hair),3.0
5813,3490,02-067,"Doing hand over hand with hygene type activities (brushing teeth and hair), cleaning, putting things away, brushing teeth, putting things away",3.0
5814,3491,02-067,Getting assistance to do basic hygene activities (brushing teeth and hair),3.0
5815,3492,02-067,Doing hand over hand activities like brushing teeth.,3.0
5816,3493,02-067,Doing proper hand over hand with hygene type activities (brushing teeth and hair),3.0
5817,3494,02-067,Physio/occupational therapy once a week to build the skills to help with moving her limbs,3.0
5818,3495,02-067,Physio/occupational therapy once a week to build skills to help with movement of her limbs.,3.0
5819,3496,02-067,Physiotherapy is an activity that you can do to help increase the mobility of your mother.,3.0
5820,3497,02-067,"Once a week, physio/occupation therapy to build skills that help with movement of her limbs",3.0
5821,3498,02-067,"Once a week, physiotherapy to build the skills to help with movement of her limbs.",3.0
5822,3499,02-067,Physio/occupational therapy once a week to build skills to help with movement of her limbs,3.0
5823,3500,02-067,Physio/occupation therapy once a week to build skills to help with movement of their limbs,3.0
5824,3501,02-067,Physio/occupational therapy once a week to build skills to help with Movement,3.0
5825,3502,02-067,Physio/occupation therapy once a week is to build skills to help her develop some mobility,3.0
5826,3503,02-067,"We have been practiving with ""IN"" & ""OUT"" and ask her to put toy in bucket to clean up",3.0
5827,3504,02-067,"We have been practiving 'in' & 'out' and ask her to put toy ""out"" bucket to clean up",3.0
5828,3505,02-067,"We have been practiving ""IN"" & ""OUT"" and ask her to put toy ""IN"" bucket to clean up",3.0
5829,3506,01-054,I try to teach her to brush her teeth herself so she could learn.,3.0
5830,3507,01-054,I try to teach her to brush her teeth alone so she could learn to do that over the long run.,3.0
5831,3508,01-054,I try to c them to brush their teeth themselves so they could learn the skills in the long run.,3.0
5832,3509,01-054,I try to teach her how to brush her teeth so she could learn over the long run.,3.0
5833,3510,111,Help her learn how to do that in small and manageable increments.,3.0
5834,3511,111,"Using a hand-over-hand demonstration of the task you wish to complete, demonstrate that this can be done.",3.0
5835,3512,111,Hand to hand demonstration of the task,3.0
5836,3513,111,"To use competence in the context of the chore in home setting, you could have someone demonstrate a chore over and over again.",3.0
5837,3514,111,"Hand over hand, demonstrate a task, and then ask them to execute the task.",3.0
5838,3515,111,Hand over hand demonstration of task,3.0
5839,3516,111,Continue to work on language skills to allow easier socializing (families have a hard time understanding what she is saying),3.0
5840,3517,111,Keep working on your language skills to allow easier coping (your friends have a hard time understanding what you are saying),3.0
5841,3518,111,Continue to build skills to make it easier to interact with others (the teacher and friends are having a hard time understanding what she is saying),3.0
5842,3519,111,Continue to work on language skills to allow easier communication with others (friends have a hard time understanding what she is saying),3.0
5843,3520,111,Continue to work on her language skills to allow easier socializing (friends have a hard time understanding what she is saying),3.0
5844,3521,111,Continue to work on language skills to allow easy socializing (her friends can't understand what she is saying),3.0
5845,3522,111,Keep on working on verbal skills to allow easier socialization (friends have a hard time understanding what she is saying),3.0
5846,3523,111,Continue to work on language skills to allow easier socialization (friends have a hard time following what she is saying),3.0
5847,3524,443,Help him to complete the activity:,3.0
5848,3525,443,Giving assistance at completing a task would encourage them to do well at the activity.,3.0
5849,3526,01-041,"A strategy to develop hand-over-hand strength is simple, but the results are significant.",3.0
5850,3527,01-041,A hand-over-hand activity can help kids with motor control issues.,3.0
5851,3528,01-041,The following activity develops the key skills required for competency in home settings:,3.0
5852,3529,01-041,Ease of movement: Hand-over-hand,3.0
5853,3530,01-041,"In a home in home setting, the therapist can use a variety of activities to help children gain skills such as: hand-over-hand",3.0
5854,3531,893,[name] has been playing board games with his OT and learning the steps of playing game and taking turns.,3.0
5855,3532,893,"[name] has been playing board games with his OT, learning the steps to playing and taking turns.",3.0
5856,3533,01-101,More consistent in cleaning up the toys and putting them away,3.0
5857,3534,01-101,More consistent at putting toys away and cleaning up,3.0
5858,3535,01-101,Play directly beside the + beside,3.0
5859,3536,01-101,Play directly beside players - and alongside,3.0
5860,3537,01-101,A family in home setting can use these activities to increase activity and competence.,3.0
5861,3538,01-101,Refine imaginary play skills through practice+exposure,3.0
5862,3539,01-101,Refine imaginary play skills through practice+ exposure,3.0
5863,3540,01-101,Practice and exposure of playing with imaginary friends will enhance skills of pretending.,3.0
5864,3541,01-101,One-on- one support + instruction.,3.0
5865,3542,01-101,One on one support + instruction is a way to increase activity competency.,3.0
5866,3543,01-101,"Strategies for Daycare/Preschool: One on one support + instruction, one to one",3.0
5867,3544,01-101,One on one support plus instruction,3.0
5868,3545,01-101,"In daycare/preschool setting, one on one support and assistance + instruction make learning activities a success",3.0
5869,3546,01-101,One on one support and instruction is good for the child to become comfortable with the task.,3.0
5870,3547,01-101,In the context of day care/preschool settings: One on one support + instruction,3.0
5871,3548,280,Help other activities,3.0
5872,3549,280,Help at-risk activities,3.0
5873,3550,280,Help with activities,3.0
5874,3551,280,Help at home activities,3.0
5875,3552,280,Help little sister clean up the toys,3.0
5876,3553,280,Help him to clean the toys,3.0
5877,3554,280,How to make his brother clean up the toys,3.0
5878,3555,280,Help him clean up his toys after the toy fight,3.0
5879,3556,280,Help him clean up toys,3.0
5880,3557,280,Help him to clean up the toys,3.0
5881,3558,280,Practice words to prepare for a speech,3.0
5882,3559,280,What words do you need to practice for your speech?,3.0
5883,3560,02-037,Mediate to help her use her words to express herself so she does not get frustrated and physical,3.0
5884,3561,02-037,in daycare/preschool setting: MEDIATE to help her USE her words to express herself so as to not get frustrated and physical.,3.0
5885,3562,179,"Practice and study, practice and practice, practice and practice.",3.0
5886,3563,179,Practice and ask for assistance form therapists to have skills,3.0
5887,3564,179,Practice and request assistance form therapists,3.0
5888,3565,179,Occupational Competence strategy in context of basic care routine in home setting: Practice and ask for assistance form therapists,3.0
5889,3566,179,"To develop the competence of basic care routines at home, practice and ask for assistance form therapists.",3.0
5890,3567,02-066,"Self teaching baby sign language to entire family, slowly physio hysteria, and have dev md follow *name*.",3.0
5891,3568,02-066,"Home teaching baby sign language to entire family, slowly. *name*",3.0
5892,3569,02-066,"Self teaching baby sign language to entire family, slowly. *Name* to start physio whenever in hosp and have dev md follow *name*",3.0
5893,3570,02-066,"Home in home: Self teaching baby sign language to entire family, slowly. Now to start physio whenever in hosp and have dev md follow *name*",3.0
5894,3571,952,Repetition is an important aspect of Active Competence.,3.0
5895,3572,952,Inactivity competency strategy: Repetition,3.0
5896,3573,952,Repetition is an example of Active Competence strategy: the skills to perform basic care routine in home setting.,3.0
5897,3574,952,Action competence strategy in context of basic care routine in home setting: Repetition,3.0
5898,3575,96,"Teaching to help pick up toys, learning about cleaning",3.0
5899,3576,96,Teaching to help with picking up toys or cleaning about cleaning,3.0
5900,3577,96,Teaching children to pick up toys and learning about cleaning is a way to build their competence.,3.0
5901,3578,96,"Teaching to help pick up toys can be fun, but it can also teach your child a lot.",3.0
5902,3579,96,Teaching to help pick up toys and learn about cleaning,3.0
5903,3580,96,Teaching children to contribute toward household activities can help them build more confidence and competence.,3.0
5904,3581,96,"Teaching the girls to help clean, and learning about cleaning.",3.0
5905,3582,96,"teach to help pick up toys, learning about cleaning",3.0
5906,3583,96,"Teaching to help pick up toys can a good way to teach a child activities like cleaning, cooking, cleaning tables and mopping floors.",3.0
5907,3584,96,Teaching to pick up toys and learning about cleaning,3.0
5908,3585,156,Dressing themselves less- less help from mommy when putting on shirts/shorts. Participating to choosing clothes...he usually won't tell me a preference between two articles of clothing.,3.0
5909,3586,01-024,"I have been doing most of those routines for him (i.e. put his clothes on, brush his teeth, etc). My next step/strategy is to teach him how to do them on his own or to help me do it together.",3.0
5910,3587,01-024,"I have been doing most of those routines for him (i.e. put his clothes on, brush his teeth, etc). My next step/strategy is to teach him how to do those on his own or help me do it together.",3.0
5911,3588,01-024,"I have been doing most of those routines for him (i.e. put his clothes on, brush his teeth, etc)My next step/strategy is to teach him how to do them on his own or help me do it together",3.0
5912,3589,01-024,"I have been doing most of those routines for him (i.e. put his clothes on, brush his teeth, etc). My next step/strategy is to teach him how to do them on his own, or help me do it together.",3.0
5913,3590,01-024,"I have been doing most of those routines for him (i.e. put his clothes on, brush his teeth, etc.) My next step/strategy is to teach him how to do them on his own or help me do it together.",3.0
5914,3591,88,Help him press the right buttons,3.0
5915,3592,88,Helping him press the buttons to control the machine,3.0
5916,3593,88,Helping him to press the right buttons,3.0
5917,3594,36,assist her with putting toys into small bin,3.0
5918,3595,36,assist her to put toys in small bins,3.0
5919,3596,36,Assist her with putting toys in small bin,3.0
5920,3597,36,assist her in putting toys in a small bin,3.0
5921,3598,347,Strategy: Practice a routine with therapists to help establish structure,3.0
5922,3599,347,Practice the basic care routine with therapists to help establish structure,3.0
5923,3600,347,Practice the routine with therapists to help establish structure,3.0
5924,3601,347,The care routine can be practiced with the therapists to help establish structure.,3.0
5925,3602,347,Exercise with therapists to help establish structure for activities of daily living,3.0
5926,3603,347,Practice routine with therapists to help them to establish structure,3.0
5927,3604,347,It is recommended that therapists help establish structure of care routines that are appropriate for the individual patient.,3.0
5928,3605,405,Board games - doesn't have the attention span for board games - workingo n that..,3.0
5929,3606,405,Play - doesn't have the attention span for board games - working o n that would be more effective,3.0
5930,3607,405,Activities - doesn't have the attention span for board games - workingo n that...,3.0
5931,3608,405,Games - doesn't have the attention span for board games - working on that....,3.0
5932,3609,405,Games - didn't have the attention span for board games - workingo n that - was a sane choice,3.0
5933,3610,405,Game - doesn't have the attention span for board games - workingo n that...,3.0
5934,3611,405,Games - doesn't have the attention span for board games - that's fine,3.0
5935,3612,405,assisting him with social skills,3.0
5936,3613,405,Assisting him with being social,3.0
5937,3614,405,In community setting: assisting him with being social,3.0
5938,3615,405,Mealtime: using utensils more oftenPersonal Care: isn't potty trained yet - so we are working on thatGetting Clean: brush teeth betterEvery day: brush teeth better,3.0
5939,3616,405,Mealtime - eating with utensils more oftenPersonal Care - isn't potty trained yet - so we are working on thatGetting Clean - brush teeth better,3.0
5940,3617,405,Mealtime is using utensils more oftenPersonal Care is not potty trained yet - so we are working on thatGetting Clean is brushing teeth better,3.0
5941,3618,405,Mealtime - using utensils more oftPersonal Care - isn't potty trained yet so we are working on thatGetting Clean - brush teeth better,3.0
5942,3619,405,Mealtimes - using utensils more oftenPersonal Care - isn't potty trained yet - so we are working on thatGetting Clean - brush teeth better,3.0
5943,3620,405,Me and his father work on his fine motor skills,3.0
5944,3621,01-076,Use play to teach new skills by engaging and involving children in tasks.,3.0
5945,3622,01-076,How to teach him how to put on his own clothes,3.0
5946,3623,01-076,Teaching him to put on his own clothes,3.0
5947,3624,01-076, Teaching him how to put on his own clothes,3.0
5948,3625,01-076,Teaching him how to take off his own clothes,3.0
5949,3626,01-076,Teaching him how to put on his own clothes is a good tactic.,3.0
5950,3627,01-076,Teaching us how to put on our clothes gives us a sense of competence in a basic care routine in the home setting.,3.0
5951,3628,01-076,Potty training is the process of a child learning to go to the potty on his or her own.,3.0
5952,3629,01-076,Potty Trained,3.0
5953,3630,01-076,Potty training your baby is an example of a basic care routine.,3.0
5954,3631,01-076,Potty Training,3.0
5955,3632,01-030,"Hand over hand ipad use, also called hand-held iPad is a type of mobile computing.",3.0
5956,3633,01-030,To help with writing use your hands to trace over an ipad.,3.0
5957,3634,01-030,This strategy focuses on the hand over hand use of an iPad.,3.0
5958,3635,01-030,Playing with Ipad: Hand over hand,3.0
5959,3636,01-030,brushing teeth with your hand over hand,3.0
5960,3637,01-030,A hand over hand tooth brushing strategy is just a way to ensure the correct use of your hands for brushing your teeth.,3.0
5961,3638,01-030,The following activities are very common and can be learned over time.,3.0
5962,3639,01-030,"If hand over hand tooth brushing is used, the person will have little experience of the task.",3.0
5963,3640,01-030,"To become more competent in doing certain activities, begin to mimic the activity.",3.0
5964,3641,01-030,Activity Participation strategy: Hand over hand participation,3.0
5965,3642,01-030,The strategy can be adapted so that it is done by hand-over-hand participation:,3.0
5966,3643,01-030,Hand over hand participation is an activity that can be conducted at home.,3.0
5967,3644,01-030,Hand over hand participation can be an activity to take part in at home in a home-based setting.,3.0
5968,3645,01-030,In the Home in home setting: Participation by helping with hands over hand,3.0
5969,3646,02-014,Teach him to do things on his own,3.0
5970,3647,02-014,Teach him more. Teach him to do things. Teach him how to do things.,3.0
5971,3648,02-014,"Teach him in many ways, to do things by himself",3.0
5972,3649,02-014,"Teach him more skill, so that he can do things himself",3.0
5973,3650,02-014,Teach him how to do things himself,3.0
5974,3651,02-014,Teach him better and teach him to do things more himself,3.0
5975,3652,02-014,Teach him how to do things by himself,3.0
5976,3653,02-014,Teach him to stand up by himself,3.0
5977,3654,02-014,Teach him what to do,3.0
5978,3655,02-014,Teach him how to stand up and walk.,3.0
5979,3656,02-014,Teach him how to stand up by having him stand on his hands and knees,3.0
5980,3657,02-014,Always trying to teach him more with every action,3.0
5981,3658,02-014,Always trying to teach him more with each activity and trying not to let him get bored,3.0
5982,3659,02-014,Always teaching him more from activities,3.0
5983,3660,02-014,Always trying to teach it more with every activity.,3.0
5984,3661,840,"We had a family vacation this summer where we stayed in a hotel and flew out the next day. We had lots of energy but we had our favourite snacks, movies and bear with us.",4.0
5985,3662,840,"We had a great vacation as a family this summer. We had lots of energy but we had our favourite movies, snacks and a bear with us.",4.0
5986,3663,840,"We had a family holiday where the boy and I had to stay in a hotel and we flew out the next day. We had lots of energy but we had our favourite movies, snacks and bear with us.",4.0
5987,3664,840,"We had a family vacation this summer where we stayed in a hotel and flew out the next day. We had lots of energy but we had our favourite movies, snacks and bear with us.",4.0
5988,3665,840,"I had a family vacation this summer where we stayed in a hotel and flew out the next day. It was a great idea because we had lots of energy but we had our favourite movies, snacks and bear with us.",4.0
5989,3666,840,"We had a family vacation this summer where we stayed in a hotel. We had lots of energy but we had our favourite movies, snacks and bear with us.",4.0
5990,3667,840,We haven't gone too many community events since its so many people and crowded. Its just too much stimulation for our son.,4.0
5991,3668,840,We haven't done too many community events because it's so many people and crowded. It's just too much stimulation for our young son.,4.0
5992,3669,840,We did most of the community events but we were too busy and had too much stimulation.,4.0
5993,3670,840,We haven't done too many community events just the fact its so many people and crowded. Its just too much stimulation for our son.,4.0
5994,3671,840,"When it comes to community events, we prefer smaller gatherings.",4.0
5995,3672,840,We haven't done too many community events just for the fact the it is so many people and crowded.,4.0
5996,3673,840,We haven't done too many community events just for the fact its so many people and crowded. Its just too much stimulation for our son.,4.0
5997,3674,840,We haven't done too many community events just for the fact its so many people and crowded. Its just too much stimulation for us.,4.0
5998,3675,840,Hiking is great but he needs to stay on the path.,4.0
5999,3676,840,Hiking is great and he knows to stay on the path.,4.0
6000,3677,840,"Hiking is great, he enjoys staying on the path.",4.0
6001,3678,840,Hiking is great; he knows to stay on the path.,4.0
6002,3679,840,We will enrol our son in any organized groups to which we feel he will be interested.,4.0
6003,3680,840,"We have not enrolled our son in any organized group, but perhaps once he starts school he will show some interest.",4.0
6004,3681,840,We have not enrolled our son in any organized group but perhaps once he starts school he will show some interest.,4.0
6005,3682,840,"We have not enrolled our son in any formed groups, but perhaps once he starts school he will show some concern.",4.0
6006,3683,840,We have not tried any organized sports.,4.0
6007,3684,840,We are currently not taking part in any organized sports but we would like to do it in the future,4.0
6008,3685,840,We have not tried organized sports yet but would like to try in the future.,4.0
6009,3686,840,We've not tried any organized sports but are willing to try in the future.,4.0
6010,3687,840,We have not done organized sports yet but would like to try in the future.,4.0
6011,3688,01-103,"Development: development means a physical, mental or biological event.",4.0
6012,3689,01-103,Development of fine and gross motor,4.0
6013,3690,01-103,Fine motor (finger-singly / finger-finger-clapping) development,4.0
6014,3691,01-103,Speech,4.0
6016,3693,01-103,"By playing the game, you and children are learning how to manage time and use your senses, while you are learning to control the situation.",4.0
6018,3695,01-103,strategy speech,4.0
6020,3697,01-103,"In the daycare setting, you have a speech therapist.",4.0
6022,3699,01-103,It takes 2 to talk - speech therapy program,4.0
6024,3701,01-103,It Takes 2 To Talk-The Speech Therapy,4.0
6026,3703,01-103,It takes 2 to talk--? Program for speech therapy,4.0
6028,3705,01-103,It takes 2 to talk -???? A program for speech therapy by YSL,4.0
6030,3707,01-103,It takes 2 to talk-??? Program for speech therapy,4.0
6032,3709,01-103,It takes two to talk - A program for speech therapy,4.0
6033,3710,01-029,Would like to see more initiative shown in dressing and personal care,4.0
6034,3711,01-029,Would love to see more initiative shown in dressing and personal care,4.0
6035,3712,01-029,I would like more to be shown initiative in dressing and personal care,4.0
6036,3713,01-029,Would love initiative in dressing and personal care.,4.0
6037,3714,01-029,Do not care,4.0
6040,3717,01-029,The school is called Heineken Day Care Center,4.0
6043,3720,01-029,The girl is not in daycare,4.0
6046,3723,01-029,Not in daycare / school,4.0
6049,3726,01-029,Not in daycare is a waste of a great deal of time and money.,4.0
6052,3729,01-029,The teachers at the daycare are all young mothers with toddlers.,4.0
6055,3732,01-029,Not in daycare is a great sytem.,4.0
6058,3735,01-029,Not in daycare...,4.0
6061,3738,01-029,This strategy allows kids who are not in day care to attend your daycare.,4.0
6064,3741,01-029,Parents should be away from daycares where the kids are learning,4.0
6067,3744,01-029,Not in Daycare,4.0
6070,3747,01-029,i am not in daycare.,4.0
6073,3750,01-029,Not at daycare would be a good strategy.,4.0
6076,3753,01-029,Not in daycare,4.0
6079,3756,01-029,I am not in daycare.,4.0
6082,3759,01-029,Not in Daycare: Are you on your way to a child not in daycare?,4.0
6085,3762,01-029,HE IS NOT IN DAYCARE,4.0
6088,3765,01-029,Not in daycare.,4.0
6091,3768,01-029,"Not in Daycare, but at a summer day camp",4.0
6094,3771,01-029,Jennifer handles change well in the home,4.0
6095,3772,01-029,Jennifer handles the changes in the home well.,4.0
6096,3773,01-029,Jen handles the changes well in the home,4.0
6097,3774,01-029,Jennifer handles changes well in the home,4.0
6098,3775,01-029,Jennifer handles changes well in the home.,4.0
6099,3776,01-029,'House guests are difficult in our home. We foster medically fragile children so this doesn't happen a lot.,4.0
6100,3777,01-029,House guests are difficult in our home. We foster medically fragile children so this doesn't happen a lot.,4.0
6101,3778,01-029,No one shows up to our home.,4.0
6102,3779,01-029,*House guests are very difficult in our home. We foster medically fragile children so this doesn't happen a lot.,4.0
6103,3780,01-029,We have a difficult house guest. We foster medically fragile children so this doesn't happen a lot.,4.0
6104,3781,01-029,I want her to be more involved in choosing healthy meals and snacks.,4.0
6105,3782,01-029,Would like her to have a better grasp on healthy meals and snacks. She's not as interested as she should be.,4.0
6106,3783,01-029,Would love for her to be more involved in choosing healthy meals and snacks,4.0
6107,3784,01-029,You may want to try getting your daughter involved in choosing healthy meals and snacks.,4.0
6108,3785,72,he has never done them because he is socially awkward.,4.0
6109,3786,72,he never has done them because he is not good at social settings.,4.0
6110,3787,72,because he is not good in social settings,4.0
6111,3788,72,He never does because he is terrible at social settings.,4.0
6112,3789,72,he never has done them because he is too shy,4.0
6113,3790,72,he has never done them because he is not good in social settings,4.0
6114,3791,72,he never seems to do anything because he is shy.,4.0
6115,3792,72,he has ever done them because he is not good in social settings.,4.0
6116,3793,763,"She has wanted to be a doctor since she was 2, so through the community center she took a ""Hospital Helpers"" class. She loved going, because it was important to her.",4.0
6117,3794,763,She has enjoyed it since she was 2 and even has had to wait in the waiting room for hours because she is always the first one there.,4.0
6118,3795,763,"She wanted to be a doctor and she was even allowed to go to a ""Hospital Helpers"" class at her local community center when she was 2 years old. She loved going, because it was important to her.",4.0
6119,3796,763,"She has always wanted to be a doctor. Now, her mom says... She has wanted to be a doctor since before she turned 2 so through the community center she took a ""Hospital Helpers"" class. She loved going, because it was important to her.",4.0
6120,3797,763,"She has wanted to be a doctor since she turned 2 so through the community center she took a ""Hospital Helpers"" class.",4.0
6121,3798,763,"She has always wanted to be a doctor, so through the community center she took a ""Hospital Helpers"" class. She loved going, because it was important to her.",4.0
6122,3799,763,"She has always wanted to be a doctor, and through the community center, she took a ""Hospital Helpers"" class. She loved going to it, because it was important to her.",4.0
6123,3800,763,She has always wanted to be a doctor so she decided to take a class at the community center.,4.0
6124,3801,763,"She has wanted to be a doctor since before she turned 2 so through the community center she took a ""Hospital Helpers"" class. She loved going, because it was important to her.",4.0
6125,3802,763,We just haven't had a chance to go anywhere this summer.,4.0
6126,3803,763,I haven't had time to go on vacation this summer.,4.0
6127,3804,763,We are tired of everything.,4.0
6128,3805,763,We just haven't had time to go on vacation this summer.,4.0
6129,3806,763,We are just starting to plan some vacations for the summer.,4.0
6130,3807,763,I just had that one vacation this year.,4.0
6131,3808,763,"I've just been working to much, I haven't had a chance to do much.",4.0
6132,3809,733,Money and time would allow us to do activities. Therapy for himself and his brother prevents us from doing activities and me from working.,4.0
6133,3810,733,Money and time would allow me to work at my job instead of being a parent. Therapy for himself and his brother prevents us from doing activities and me from working.,4.0
6134,3811,733,"Money and time would allow him to do activities. Therapy in this country prevents many people, including my son, from doing activities and me from working.",4.0
6135,3812,733,Money and time would allow us to do activities. Therapy for his brother prevents us from doing activities and me from working.,4.0
6136,3813,733,Money and therapy for himself and his brother prevent us from doing activities.,4.0
6137,3814,733,Money and time would allow him to do activities and therapy for himself and his brother prevents us from doing activities and me from working.,4.0
6138,3815,733,Money and time would allow me to do activities. Therapy for himself and his brother prevents us from doing activities and me from working.,4.0
6139,3816,733,Needs a reinforcer.,4.0
6140,3817,733,It needs a reinforcer.,4.0
6141,3818,733,Needs a reward.,4.0
6142,3819,733,Needs yawning.,4.0
6143,3820,733,"This is a non-strategies strategy, not a strategy.",4.0
6144,3821,733,Need to put more time aside for therapy.,4.0
6145,3822,733,I need more time in day apart from therapy.,4.0
6146,3823,733,Need more time in your day besides therapy.,4.0
6147,3824,733,Need a lot of time for activities.,4.0
6148,3825,733,"I need to spend more time, aside from therapy, to be more productive.",4.0
6149,3826,733,Need more time in life.,4.0
6150,3827,733,We need money to buy food.,4.0
6151,3828,733,We need money to travel to our next vacation.,4.0
6152,3829,733,We need money to finance our travels.,4.0
6153,3830,733,Traveling is exciting. We need money to travel.,4.0
6154,3831,733,Need money to travel.,4.0
6155,3832,733,We need to save up money to travel.,4.0
6156,3833,733,Overnight at a friend's house was stressful. Needed more structure.,4.0
6157,3834,733,Overnight at a friends house was stressful.,4.0
6158,3835,733,Overnight at friends house was stressful. Needed more structure.,4.0
